<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURUSD,D,19960520,000000,1.2278,1.2286,1.2233,1.2265,0,0
EURUSD,D,19960521,000000,1.2264,1.2278,1.2199,1.2225,0,0
EURUSD,D,19960522,000000,1.2214,1.2255,1.2185,1.2213,0,0
EURUSD,D,19960523,000000,1.2216,1.2275,1.2202,1.2247,0,0
EURUSD,D,19960524,000000,1.2262,1.2275,1.2235,1.2243,0,0
EURUSD,D,19960527,000000,1.2242,1.2257,1.2242,1.2257,0,0
EURUSD,D,19960528,000000,1.225,1.225,1.2205,1.2226,0,0
EURUSD,D,19960529,000000,1.2228,1.2308,1.2212,1.2308,0,0
EURUSD,D,19960530,000000,1.2318,1.2373,1.228,1.2287,0,0
EURUSD,D,19960531,000000,1.2295,1.24,1.2279,1.2387,0,0
EURUSD,D,19960603,000000,1.2386,1.2415,1.235,1.24,0,0
EURUSD,D,19960604,000000,1.2401,1.2403,1.2325,1.235,0,0
EURUSD,D,19960605,000000,1.2363,1.2385,1.2338,1.2353,0,0
EURUSD,D,19960606,000000,1.2359,1.2395,1.2332,1.2363,0,0
EURUSD,D,19960607,000000,1.2355,1.2385,1.2295,1.2303,0,0
EURUSD,D,19960610,000000,1.2301,1.2325,1.229,1.2308,0,0
EURUSD,D,19960611,000000,1.2309,1.2335,1.2292,1.2315,0,0
EURUSD,D,19960612,000000,1.2307,1.2345,1.2294,1.2345,0,0
EURUSD,D,19960613,000000,1.2342,1.2372,1.2306,1.2365,0,0
EURUSD,D,19960614,000000,1.237,1.2459,1.236,1.236,0,0
EURUSD,D,19960617,000000,1.2408,1.2461,1.2404,1.242,0,0
EURUSD,D,19960618,000000,1.2417,1.2498,1.2417,1.2482,0,0
EURUSD,D,19960619,000000,1.2478,1.2484,1.241,1.244,0,0
EURUSD,D,19960620,000000,1.2425,1.2453,1.2405,1.2414,0,0
EURUSD,D,19960621,000000,1.2388,1.2426,1.2345,1.2358,0,0
EURUSD,D,19960624,000000,1.2378,1.2387,1.2342,1.238,0,0
EURUSD,D,19960625,000000,1.2375,1.2395,1.2325,1.2386,0,0
EURUSD,D,19960626,000000,1.2397,1.2415,1.234,1.24,0,0
EURUSD,D,19960627,000000,1.2405,1.2465,1.2384,1.2465,0,0
EURUSD,D,19960628,000000,1.246,1.2475,1.2427,1.2427,0,0
EURUSD,D,19960701,000000,1.2431,1.2459,1.2415,1.2435,0,0
EURUSD,D,19960702,000000,1.2434,1.2448,1.2399,1.2415,0,0
EURUSD,D,19960703,000000,1.2426,1.2471,1.238,1.2466,0,0
EURUSD,D,19960704,000000,1.2463,1.2484,1.2438,1.2438,0,0
EURUSD,D,19960705,000000,1.2442,1.2448,1.2385,1.2425,0,0
EURUSD,D,19960708,000000,1.2415,1.2426,1.2379,1.2407,0,0
EURUSD,D,19960709,000000,1.2398,1.2437,1.2398,1.2406,0,0
EURUSD,D,19960710,000000,1.2409,1.2429,1.2396,1.2407,0,0
EURUSD,D,19960711,000000,1.2395,1.2465,1.2393,1.2447,0,0
EURUSD,D,19960712,000000,1.245,1.2472,1.2425,1.243,0,0
EURUSD,D,19960715,000000,1.2438,1.248,1.2412,1.2457,0,0
EURUSD,D,19960716,000000,1.2455,1.2795,1.2455,1.2705,0,0
EURUSD,D,19960717,000000,1.2723,1.2728,1.2629,1.2671,0,0
EURUSD,D,19960718,000000,1.2666,1.2698,1.26,1.2644,0,0
EURUSD,D,19960719,000000,1.2635,1.2692,1.2619,1.2672,0,0
EURUSD,D,19960722,000000,1.2623,1.273,1.262,1.2703,0,0
EURUSD,D,19960723,000000,1.272,1.2732,1.2628,1.2651,0,0
EURUSD,D,19960724,000000,1.2649,1.2705,1.2621,1.2628,0,0
EURUSD,D,19960725,000000,1.2621,1.2778,1.2619,1.2717,0,0
EURUSD,D,19960726,000000,1.2707,1.2748,1.2653,1.2671,0,0
EURUSD,D,19960729,000000,1.2684,1.2715,1.2667,1.2699,0,0
EURUSD,D,19960730,000000,1.2689,1.2735,1.267,1.2715,0,0
EURUSD,D,19960731,000000,1.2717,1.2832,1.2717,1.2762,0,0
EURUSD,D,19960801,000000,1.2767,1.2794,1.273,1.274,0,0
EURUSD,D,19960802,000000,1.2721,1.2731,1.2675,1.2715,0,0
EURUSD,D,19960805,000000,1.2721,1.2758,1.2645,1.2692,0,0
EURUSD,D,19960806,000000,1.2687,1.269,1.2632,1.2656,0,0
EURUSD,D,19960807,000000,1.2655,1.2671,1.2615,1.2635,0,0
EURUSD,D,19960808,000000,1.2642,1.2678,1.262,1.2654,0,0
EURUSD,D,19960809,000000,1.2666,1.2717,1.2665,1.2695,0,0
EURUSD,D,19960812,000000,1.2713,1.275,1.268,1.2691,0,0
EURUSD,D,19960813,000000,1.2695,1.2725,1.2692,1.2695,0,0
EURUSD,D,19960814,000000,1.2706,1.2706,1.262,1.2631,0,0
EURUSD,D,19960815,000000,1.2642,1.2688,1.2625,1.2679,0,0
EURUSD,D,19960816,000000,1.267,1.2677,1.2601,1.2625,0,0
EURUSD,D,19960819,000000,1.2615,1.2666,1.2612,1.2654,0,0
EURUSD,D,19960820,000000,1.2645,1.266,1.2611,1.2644,0,0
EURUSD,D,19960821,000000,1.2649,1.2698,1.263,1.2684,0,0
EURUSD,D,19960822,000000,1.2681,1.2692,1.2575,1.2618,0,0
EURUSD,D,19960823,000000,1.2636,1.2712,1.2623,1.2709,0,0
EURUSD,D,19960826,000000,1.2723,1.2751,1.2708,1.2711,0,0
EURUSD,D,19960827,000000,1.2732,1.2775,1.2714,1.2723,0,0
EURUSD,D,19960828,000000,1.2713,1.2748,1.2696,1.2733,0,0
EURUSD,D,19960829,000000,1.273,1.2748,1.2695,1.2731,0,0
EURUSD,D,19960830,000000,1.2743,1.2765,1.2685,1.2725,0,0
EURUSD,D,19960902,000000,1.2718,1.2735,1.266,1.2679,0,0
EURUSD,D,19960903,000000,1.2675,1.2723,1.2641,1.2695,0,0
EURUSD,D,19960904,000000,1.2697,1.2745,1.2686,1.2732,0,0
EURUSD,D,19960905,000000,1.2736,1.2747,1.268,1.2689,0,0
EURUSD,D,19960906,000000,1.27,1.272,1.2642,1.2649,0,0
EURUSD,D,19960909,000000,1.2645,1.2684,1.2609,1.2613,0,0
EURUSD,D,19960910,000000,1.2601,1.2616,1.2514,1.2521,0,0
EURUSD,D,19960911,000000,1.254,1.2557,1.2494,1.2521,0,0
EURUSD,D,19960912,000000,1.2539,1.2553,1.2493,1.2509,0,0
EURUSD,D,19960913,000000,1.2513,1.2538,1.2476,1.25,0,0
EURUSD,D,19960916,000000,1.2512,1.2555,1.2494,1.254,0,0
EURUSD,D,19960917,000000,1.254,1.255,1.2495,1.2515,0,0
EURUSD,D,19960918,000000,1.2516,1.2586,1.2506,1.2545,0,0
EURUSD,D,19960919,000000,1.2555,1.2562,1.25,1.252,0,0
EURUSD,D,19960920,000000,1.251,1.2555,1.2473,1.2535,0,0
EURUSD,D,19960923,000000,1.2517,1.2595,1.2517,1.2573,0,0
EURUSD,D,19960924,000000,1.2581,1.2662,1.255,1.2658,0,0
EURUSD,D,19960925,000000,1.2657,1.2661,1.2577,1.2595,0,0
EURUSD,D,19960926,000000,1.2594,1.2621,1.251,1.2531,0,0
EURUSD,D,19960927,000000,1.2537,1.2556,1.2489,1.25,0,0
EURUSD,D,19960930,000000,1.2497,1.2515,1.247,1.2499,0,0
EURUSD,D,19961001,000000,1.2507,1.2527,1.2475,1.2475,0,0
EURUSD,D,19961002,000000,1.2481,1.2527,1.2449,1.2452,0,0
EURUSD,D,19961003,000000,1.2448,1.2495,1.244,1.247,0,0
EURUSD,D,19961004,000000,1.2477,1.2506,1.2458,1.2464,0,0
EURUSD,D,19961007,000000,1.2472,1.2507,1.247,1.2492,0,0
EURUSD,D,19961008,000000,1.2487,1.2547,1.2485,1.2505,0,0
EURUSD,D,19961009,000000,1.2503,1.2533,1.2493,1.2515,0,0
EURUSD,D,19961010,000000,1.2522,1.253,1.2484,1.2512,0,0
EURUSD,D,19961011,000000,1.252,1.2535,1.2493,1.2514,0,0
EURUSD,D,19961014,000000,1.2517,1.2548,1.2502,1.2526,0,0
EURUSD,D,19961015,000000,1.2535,1.2537,1.2448,1.246,0,0
EURUSD,D,19961016,000000,1.2459,1.2486,1.2425,1.2468,0,0
EURUSD,D,19961017,000000,1.2459,1.2478,1.2408,1.2434,0,0
EURUSD,D,19961018,000000,1.2432,1.2484,1.2426,1.2472,0,0
EURUSD,D,19961021,000000,1.247,1.2521,1.2441,1.251,0,0
EURUSD,D,19961022,000000,1.2514,1.2553,1.25,1.2535,0,0
EURUSD,D,19961023,000000,1.2573,1.2616,1.2535,1.2582,0,0
EURUSD,D,19961024,000000,1.2577,1.263,1.256,1.2619,0,0
EURUSD,D,19961025,000000,1.2614,1.264,1.2561,1.2599,0,0
EURUSD,D,19961028,000000,1.2581,1.2629,1.257,1.2605,0,0
EURUSD,D,19961029,000000,1.2608,1.271,1.2593,1.2668,0,0
EURUSD,D,19961030,000000,1.2678,1.2726,1.264,1.2688,0,0
EURUSD,D,19961031,000000,1.2679,1.2698,1.2629,1.2637,0,0
EURUSD,D,19961101,000000,1.2637,1.2695,1.26,1.2657,0,0
EURUSD,D,19961104,000000,1.265,1.2688,1.2641,1.2685,0,0
EURUSD,D,19961105,000000,1.2703,1.2708,1.2598,1.262,0,0
EURUSD,D,19961106,000000,1.2642,1.2664,1.2579,1.2622,0,0
EURUSD,D,19961107,000000,1.2728,1.2737,1.2652,1.2658,0,0
EURUSD,D,19961108,000000,1.2652,1.2723,1.2642,1.2709,0,0
EURUSD,D,19961111,000000,1.2722,1.2788,1.2697,1.2776,0,0
EURUSD,D,19961112,000000,1.281,1.2816,1.268,1.2691,0,0
EURUSD,D,19961113,000000,1.269,1.2747,1.266,1.272,0,0
EURUSD,D,19961114,000000,1.2741,1.2752,1.2685,1.2698,0,0
EURUSD,D,19961115,000000,1.2715,1.2752,1.2705,1.2721,0,0
EURUSD,D,19961118,000000,1.2742,1.2806,1.2723,1.2782,0,0
EURUSD,D,19961119,000000,1.279,1.2794,1.2751,1.2758,0,0
EURUSD,D,19961120,000000,1.2757,1.2857,1.2757,1.2838,0,0
EURUSD,D,19961121,000000,1.2834,1.2842,1.276,1.2824,0,0
EURUSD,D,19961122,000000,1.2832,1.2837,1.274,1.2748,0,0
EURUSD,D,19961125,000000,1.2685,1.2744,1.2647,1.2651,0,0
EURUSD,D,19961126,000000,1.2671,1.2681,1.2591,1.2632,0,0
EURUSD,D,19961127,000000,1.2633,1.2666,1.259,1.2619,0,0
EURUSD,D,19961128,000000,1.2609,1.2627,1.2545,1.2587,0,0
EURUSD,D,19961129,000000,1.2572,1.2597,1.2526,1.2535,0,0
EURUSD,D,19961202,000000,1.2543,1.2562,1.2492,1.2495,0,0
EURUSD,D,19961203,000000,1.25,1.25,1.2329,1.2409,0,0
EURUSD,D,19961204,000000,1.2385,1.2422,1.2339,1.2386,0,0
EURUSD,D,19961205,000000,1.2395,1.2462,1.2341,1.2426,0,0
EURUSD,D,19961206,000000,1.2402,1.2589,1.2402,1.2469,0,0
EURUSD,D,19961209,000000,1.2445,1.2468,1.2381,1.2396,0,0
EURUSD,D,19961210,000000,1.24,1.2447,1.2385,1.2401,0,0
EURUSD,D,19961211,000000,1.2435,1.2541,1.2435,1.2514,0,0
EURUSD,D,19961212,000000,1.2518,1.2521,1.2442,1.2497,0,0
EURUSD,D,19961213,000000,1.248,1.2534,1.241,1.2423,0,0
EURUSD,D,19961216,000000,1.2413,1.251,1.2391,1.2467,0,0
EURUSD,D,19961217,000000,1.2495,1.2516,1.2414,1.2415,0,0
EURUSD,D,19961218,000000,1.2423,1.2458,1.2368,1.24,0,0
EURUSD,D,19961219,000000,1.2405,1.2407,1.23,1.2343,0,0
EURUSD,D,19961220,000000,1.2344,1.2432,1.2336,1.2402,0,0
EURUSD,D,19961223,000000,1.2398,1.2428,1.2366,1.2389,0,0
EURUSD,D,19961224,000000,1.24,1.242,1.2354,1.2385,0,0
EURUSD,D,19961225,000000,1.2402,1.2402,1.2385,1.2385,0,0
EURUSD,D,19961226,000000,1.2402,1.2402,1.2366,1.2397,0,0
EURUSD,D,19961227,000000,1.24,1.2417,1.2325,1.241,0,0
EURUSD,D,19961230,000000,1.2406,1.2426,1.2371,1.2412,0,0
EURUSD,D,19961231,000000,1.2399,1.2562,1.2395,1.2533,0,0
EURUSD,D,19970102,000000,1.2522,1.2554,1.2452,1.2523,0,0
EURUSD,D,19970103,000000,1.2506,1.2524,1.2336,1.2354,0,0
EURUSD,D,19970106,000000,1.232,1.2419,1.2315,1.2401,0,0
EURUSD,D,19970107,000000,1.2406,1.2453,1.2388,1.2398,0,0
EURUSD,D,19970108,000000,1.2373,1.2414,1.2294,1.2325,0,0
EURUSD,D,19970109,000000,1.2315,1.2358,1.2278,1.2326,0,0
EURUSD,D,19970110,000000,1.2332,1.2338,1.2232,1.2245,0,0
EURUSD,D,19970113,000000,1.2267,1.2292,1.2194,1.2234,0,0
EURUSD,D,19970114,000000,1.2235,1.2264,1.2157,1.2197,0,0
EURUSD,D,19970115,000000,1.22,1.2242,1.2136,1.2236,0,0
EURUSD,D,19970116,000000,1.2238,1.2252,1.2163,1.2197,0,0
EURUSD,D,19970117,000000,1.2195,1.2195,1.204,1.204,0,0
EURUSD,D,19970120,000000,1.206,1.2061,1.1939,1.1979,0,0
EURUSD,D,19970121,000000,1.1992,1.2042,1.1947,1.1947,0,0
EURUSD,D,19970122,000000,1.1963,1.1963,1.1836,1.186,0,0
EURUSD,D,19970123,000000,1.1864,1.1901,1.1796,1.1833,0,0
EURUSD,D,19970124,000000,1.1865,1.1924,1.183,1.1882,0,0
EURUSD,D,19970127,000000,1.1855,1.1872,1.1793,1.182,0,0
EURUSD,D,19970128,000000,1.1758,1.1821,1.1699,1.1767,0,0
EURUSD,D,19970129,000000,1.1735,1.1846,1.1698,1.1781,0,0
EURUSD,D,19970130,000000,1.178,1.186,1.177,1.1821,0,0
EURUSD,D,19970131,000000,1.1825,1.187,1.176,1.1791,0,0
EURUSD,D,19970203,000000,1.1768,1.1795,1.1711,1.1782,0,0
EURUSD,D,19970204,000000,1.1793,1.1806,1.1751,1.1756,0,0
EURUSD,D,19970205,000000,1.1766,1.1795,1.1718,1.1793,0,0
EURUSD,D,19970206,000000,1.1785,1.1785,1.1717,1.1741,0,0
EURUSD,D,19970207,000000,1.1741,1.1742,1.1589,1.1705,0,0
EURUSD,D,19970210,000000,1.1795,1.1804,1.1704,1.1716,0,0
EURUSD,D,19970211,000000,1.1717,1.172,1.1603,1.1604,0,0
EURUSD,D,19970212,000000,1.1593,1.1641,1.15,1.1545,0,0
EURUSD,D,19970213,000000,1.1575,1.1605,1.151,1.1539,0,0
EURUSD,D,19970214,000000,1.153,1.1562,1.1474,1.1503,0,0
EURUSD,D,19970217,000000,1.1475,1.1506,1.1417,1.1447,0,0
EURUSD,D,19970218,000000,1.1445,1.1501,1.1384,1.1497,0,0
EURUSD,D,19970219,000000,1.1475,1.1524,1.1395,1.1417,0,0
EURUSD,D,19970220,000000,1.1425,1.1517,1.1425,1.1508,0,0
EURUSD,D,19970221,000000,1.149,1.1535,1.147,1.1483,0,0
EURUSD,D,19970224,000000,1.1505,1.1643,1.15,1.1594,0,0
EURUSD,D,19970225,000000,1.1595,1.1607,1.1548,1.1605,0,0
EURUSD,D,19970226,000000,1.1592,1.1622,1.1467,1.1496,0,0
EURUSD,D,19970227,000000,1.149,1.1521,1.1465,1.1491,0,0
EURUSD,D,19970228,000000,1.1497,1.151,1.1436,1.1463,0,0
EURUSD,D,19970303,000000,1.145,1.1486,1.1418,1.1431,0,0
EURUSD,D,19970304,000000,1.1425,1.1447,1.1329,1.1347,0,0
EURUSD,D,19970305,000000,1.1345,1.137,1.1328,1.1351,0,0
EURUSD,D,19970306,000000,1.136,1.136,1.1294,1.1338,0,0
EURUSD,D,19970307,000000,1.1325,1.1372,1.1288,1.1339,0,0
EURUSD,D,19970310,000000,1.1348,1.142,1.1348,1.1418,0,0
EURUSD,D,19970311,000000,1.141,1.1425,1.1365,1.1406,0,0
EURUSD,D,19970312,000000,1.1395,1.1434,1.1342,1.1427,0,0
EURUSD,D,19970313,000000,1.1455,1.147,1.1362,1.1393,0,0
EURUSD,D,19970314,000000,1.138,1.1467,1.1354,1.1449,0,0
EURUSD,D,19970317,000000,1.144,1.1505,1.1422,1.1445,0,0
EURUSD,D,19970318,000000,1.1435,1.1558,1.1431,1.1545,0,0
EURUSD,D,19970319,000000,1.1523,1.1545,1.1479,1.1516,0,0
EURUSD,D,19970320,000000,1.1478,1.1581,1.1432,1.1443,0,0
EURUSD,D,19970321,000000,1.147,1.1538,1.1439,1.1506,0,0
EURUSD,D,19970324,000000,1.149,1.1513,1.1448,1.1503,0,0
EURUSD,D,19970325,000000,1.1487,1.1527,1.1464,1.1493,0,0
EURUSD,D,19970326,000000,1.1498,1.1519,1.1439,1.1509,0,0
EURUSD,D,19970327,000000,1.1494,1.1625,1.1494,1.1615,0,0
EURUSD,D,19970328,000000,1.1615,1.1621,1.1559,1.1573,0,0
EURUSD,D,19970331,000000,1.1575,1.1677,1.1575,1.1656,0,0
EURUSD,D,19970401,000000,1.162,1.1671,1.1609,1.1667,0,0
EURUSD,D,19970402,000000,1.1655,1.1656,1.1598,1.1612,0,0
EURUSD,D,19970403,000000,1.1615,1.168,1.157,1.165,0,0
EURUSD,D,19970404,000000,1.1647,1.1663,1.1553,1.1553,0,0
EURUSD,D,19970407,000000,1.155,1.155,1.141,1.1418,0,0
EURUSD,D,19970408,000000,1.142,1.143,1.1372,1.1395,0,0
EURUSD,D,19970409,000000,1.1413,1.1415,1.1307,1.1322,0,0
EURUSD,D,19970410,000000,1.133,1.1409,1.1319,1.1357,0,0
EURUSD,D,19970411,000000,1.1355,1.1379,1.1299,1.1341,0,0
EURUSD,D,19970414,000000,1.136,1.1366,1.1305,1.1305,0,0
EURUSD,D,19970415,000000,1.128,1.133,1.124,1.1308,0,0
EURUSD,D,19970416,000000,1.1312,1.1336,1.1275,1.1295,0,0
EURUSD,D,19970417,000000,1.131,1.1356,1.1285,1.1332,0,0
EURUSD,D,19970418,000000,1.1338,1.1415,1.1328,1.1405,0,0
EURUSD,D,19970421,000000,1.138,1.148,1.138,1.1459,0,0
EURUSD,D,19970422,000000,1.1448,1.145,1.134,1.134,0,0
EURUSD,D,19970423,000000,1.137,1.1396,1.1348,1.1375,0,0
EURUSD,D,19970424,000000,1.1375,1.1385,1.1305,1.1345,0,0
EURUSD,D,19970425,000000,1.134,1.1361,1.1259,1.127,0,0
EURUSD,D,19970428,000000,1.127,1.1305,1.1223,1.1257,0,0
EURUSD,D,19970429,000000,1.1263,1.1336,1.124,1.1316,0,0
EURUSD,D,19970430,000000,1.132,1.1328,1.1237,1.125,0,0
EURUSD,D,19970501,000000,1.1274,1.135,1.1243,1.1311,0,0
EURUSD,D,19970502,000000,1.1309,1.1334,1.1258,1.1281,0,0
EURUSD,D,19970505,000000,1.1285,1.13,1.1235,1.1248,0,0
EURUSD,D,19970506,000000,1.1278,1.134,1.1243,1.13,0,0
EURUSD,D,19970507,000000,1.1324,1.1356,1.1285,1.1315,0,0
EURUSD,D,19970508,000000,1.1313,1.141,1.1304,1.1395,0,0
EURUSD,D,19970509,000000,1.1423,1.1547,1.1379,1.1511,0,0
EURUSD,D,19970512,000000,1.1542,1.1548,1.1375,1.1393,0,0
EURUSD,D,19970513,000000,1.1415,1.1505,1.1379,1.1504,0,0
EURUSD,D,19970514,000000,1.148,1.1515,1.1397,1.1513,0,0
EURUSD,D,19970515,000000,1.1525,1.157,1.1451,1.1492,0,0
EURUSD,D,19970516,000000,1.1463,1.1545,1.143,1.1523,0,0
EURUSD,D,19970519,000000,1.1543,1.1543,1.1379,1.142,0,0
EURUSD,D,19970520,000000,1.144,1.1645,1.144,1.1635,0,0
EURUSD,D,19970521,000000,1.1635,1.1663,1.1496,1.1525,0,0
EURUSD,D,19970522,000000,1.1525,1.156,1.1473,1.1502,0,0
