<DATE>,amzn.us.txt,msft.us.txt,aapl.us.txt,intc.us.txt,gs_n.us.txt,spy.us.txt,ivv.us.txt,vxx.us.txt,eu.c.txt,xauusd.txt,gdx.us.txt,gld.us.txt
2003-04-24,25.13,18.34,0.20738,14.209000000000001,,,,,1.1038,333.7,,
2003-04-25,28.97,18.137999999999998,0.20585,13.707,,,,,1.1037,333.25,,
2003-04-28,29.11,18.514,0.2139,14.06,,,,,1.0981,332.6,,
2003-04-29,28.89,18.57,0.217,14.184000000000001,,,,,1.1075,331.4,,
2003-04-30,28.69,18.39,0.2194,13.774000000000001,,,,,1.1183,336.75,,
2003-05-01,28.66,18.500999999999998,0.2216,13.91,,,,,1.1239,341.2,,
2003-05-02,29.43,18.799,0.22285,14.283,,,,,1.1228,340.5,,
2003-05-05,29.96,18.602,0.2481,14.261,,,,,1.1288,,,
2003-05-06,30.88,18.979,0.27005,14.652000000000001,,,,,1.1427,342.85,,
2003-05-07,30.7,18.699,0.27212,14.362,,,,,1.1364,341.85,,
2003-05-08,30.45,18.521,0.27778,14.15,,,,,1.1496,346.45,,
2003-05-09,30.97,18.955,0.2824,14.682,,,,,1.1491,347.9,,
2003-05-12,31.7,18.855999999999998,0.2864,14.988,,,,,1.1546,351.1,,
2003-05-13,32.95,18.699,0.2883,14.86,,,,,1.1529,350.4,,
2003-05-14,32.6,18.442999999999998,0.2864,14.742,,,,,1.1494,353.55,,
2003-05-15,32.63,18.554000000000002,0.28918,14.995999999999999,,,,,1.1383,354.25,,
2003-05-16,33.05,18.396,0.29008,14.619000000000002,,,,,1.1576,355.0,,
2003-05-19,31.56,17.843,0.27928000000000003,13.995999999999999,,,,,1.1653,359.0,,
2003-05-20,31.48,17.719,0.27437,13.989,,,,,1.1703,366.3,,
2003-05-21,31.75,17.293,0.27565,14.126,,,,,1.1675,367.8,,
2003-05-22,33.0,17.382,0.28147,14.075999999999999,,,,,1.1703,369.6,,
2003-05-23,32.72,17.425,0.28271999999999997,14.104000000000001,,,,,1.183,370.5,,
2003-05-27,34.85,17.836,0.29131999999999997,14.832,,,,,1.1818,371.4,,
2003-05-28,34.86,17.564,0.28205,14.800999999999998,,,,,1.1768,,,
2003-05-29,35.55,17.555,0.27928000000000003,15.617,,,,,1.1901,363.1,,
2003-05-30,35.89,17.706,0.27688,15.61,,,,,1.1775,361.4,,
2003-06-02,35.38,17.727,0.26911999999999997,15.283,,,,,1.1764,361.3,,
2003-06-03,35.23,17.897000000000002,0.267,15.822000000000001,,,,,1.1736,365.0,,
2003-06-04,35.39,17.89,0.27162,16.03,,,,,1.1649,364.2,,
2003-06-05,35.52,17.328,0.27212,16.374000000000002,,,,,1.1838,366.75,,
2003-06-06,33.35,17.032,0.26445,16.316,,,,,1.1704,363.0,,
2003-06-09,33.68,17.086,0.25892,16.249000000000002,,,,,1.1716,362.75,,
2003-06-10,34.07,17.752,0.2651,16.473,,,,,1.1674,354.25,,
2003-06-11,34.65,17.897000000000002,0.26911999999999997,16.404,,,,,1.1752,354.15,,
2003-06-12,35.2,17.980999999999998,0.27403,16.601,,,,,1.1762,352.25,,
2003-06-13,34.13,17.735,0.26878,16.017,,,,,1.1863,353.05,,
2003-06-16,35.84,18.265,0.28175,16.397000000000002,,,,,1.1822,359.0,,
